analog0
1.3085938
1.5039062
1.6259766
1.8798828
1.7529297
1.5625
1.3720703
1.2451172
1.1523438
1.1523438
0.95703125
0.87402344
0.72753906
0.6542969
0.5957031
0.5957031
0.7324219
0.6152344
0.5957031
0.60058594
0.52734375
0.4296875
0.45410156
0.48828125
0.48828125
0.46875
0.61035156
0.61035156
0.6542969
0.5566406
0.5859375
0.5859375
0.5029297
0.44921875
0.3857422
0.43945312
0.5029297
0.47851562
0.49316406
0.47851562
0.47851562
0.4638672
0.4638672
0.390625
0.40527344
0.3955078
0.44433594
0.3955078
0.33691406
0.33691406
0.30273438
0.3076172
0.37597656
0.3173828
0.28320312
0.2685547
0.2685547
0.24414062
0.24414062
0.25390625
0.22949219
0.20996094
0.20019531
0.2685547
0.22949219
0.22949219
0.19042969
0.19042969
0.17578125
0.16601562
0.16113281
0.20019531
0.20019531
0.20996094
0.18554688
0.18066406
0.18066406
0.16601562
0.16113281
0.14160156
0.12695312
0.12695312
0.1171875
0.13183594
0.15136719
0.15136719
0.14648438
0.13671875
0.18554688
0.18554688
0.20019531
0.17578125
0.16113281
0.14648438
0.13183594
0.12695312
0.12695312
0.12695312
0.13671875
0.13671875
0.16113281
0.14160156
0.12695312
0.11230469
0.107421875
0.1171875
0.1171875
0.12207031
0.11230469
0.1171875
0.11230469
0.11230469
0.15625
0.15625
0.17089844
0.15625
0.17089844
0.25390625
0.24902344
0.24414062
0.20507812
0.18554688
0.18554688
0.17578125
0.18554688
0.23925781
0.26367188
0.28808594
0.3173828
0.3173828
0.26367188
0.28808594
0.29296875
0.3173828
0.3076172
0.33203125
0.3857422
0.36132812
0.3076172
0.3076172
0.36132812
0.3955078
0.53222656
0.52246094
0.56152344
0.56152344
0.67871094
0.67871094
0.6152344
0.6640625
0.7470703
0.7080078
0.8154297
0.9033203
0.9033203
0.83496094
0.83496094
0.8251953
1.3183594
1.3916016
1.2207031
1.4111328
1.7871094
1.7871094
1.8017578
1.6601562
1.4990234
1.5332031
1.6845703
1.4111328
1.4111328
1.1914062
1.1914062
1.25
1.1132812
0.9423828
0.9326172
0.80566406
0.6982422
0.6982422
0.57128906
0.5175781
0.52246094
0.56640625
0.5566406
0.5078125
0.5078125
0.4248047
0.38085938
0.3125
0.3515625
0.3515625
0.36132812
0.3466797
0.3515625
0.3515625
0.28808594
0.24414062
0.24902344
0.21484375
0.20507812
0.17578125
0.17578125
0.17578125
0.17578125
0.22460938
0.20019531
0.20996094
0.17578125
0.20996094
0.22949219
0.22949219
0.17089844
0.17089844
0.15625
0.16601562
0.36621094
0.33691406
0.33691406
0.48828125
0.41992188
0.33691406
0.2783203
0.234375
0.29296875
0.3125
0.29785156
0.29785156
0.26367188
0.22460938
0.20996094
0.1953125
0.17578125
0.15625
0.17578125
0.17578125
0.17578125
0.15625
0.2734375
0.24414062
0.24414062
0.21972656
0.20019531
0.22460938
0.22460938
0.19042969
0.21484375
0.21484375
0.19042969
0.17578125
0.15136719
0.1953125
0.1953125
0.17089844
0.17578125
0.15625
0.13671875
0.15136719
0.18554688
0.18554688
0.14648438
0.14648438
0.12695312
0.13183594
0.17089844
0.17578125
0.16601562
0.14648438
0.14648438
0.16113281
0.15625
0.14160156
0.13183594
0.1171875
0.107421875
0.10253906
0.09765625
0.09765625
0.087890625
0.12207031
0.11230469
0.1171875
0.1171875
0.1171875
0.1171875
0.1171875
0.107421875
0.107421875
